                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                   3.93,                 4.8253,                 4.1603,                      0,                      0,                      0,                      0,                0.20426,                 12.369,                0.12014,             0.00041258,             0.00041258,             0.00041258
                      2,                  3.336,                 5.0124,                 3.9289,                      0,                      0,                      0,                      0,                 0.5918,                 17.173,                0.33325,             0.00082104,             0.00082104,             0.00082104
