                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.9342,                  4.829,                 4.1544,                      0,                      0,                      0,                      0,                0.20462,                 12.402,                0.12036,             0.00041258,             0.00041258,             0.00041258
                      2,                 3.3813,                 5.0096,                   3.95,                      0,                      0,                      0,                      0,                0.39667,                 15.874,                0.22653,             0.00041877,             0.00041877,             0.00041877
