                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.9324,                 4.8237,                 4.1572,                      0,                      0,                      0,                      0,                0.20388,                 12.375,                0.11994,             0.00041258,             0.00041258,             0.00041258
                      2,                 3.3756,                 5.0266,                 3.9543,                      0,                      0,                      0,                      0,                0.34156,                 16.116,                0.19608,             0.00041877,             0.00041877,             0.00041877
