                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3982,                 5.1741,                 1.8329,                0.02906,                0.57143,                0.25141,                0.15713,                 1.0317,                 5.3912,                 1.6759,             9.7148e-05,             9.7148e-05,             9.7148e-05
