                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.9298,                 4.8242,                 4.1586,                      0,                      0,                      0,                      0,                0.20393,                 12.368,                0.11995,             0.00041258,             0.00041258,             0.00041258
                      2,                 3.3802,                 5.0255,                 3.9569,                      0,                      0,                      0,                      0,                0.32129,                 16.112,                0.18442,             0.00041877,             0.00041877,             0.00041877
